order_id,week,center_id,meal_id,checkout_price,base_price,num_orders,category,cuisine,city_code,region_code,center_type,op_area,discount_percentage,revenue,demand_level,revenue_category,week_type,profit,meal_popularity,discount
1255101,2,152,1993,96.03,115.49,1363,Beverages,Thai,576,34,TYPE_B,4.0,17%,130888.89,Low,Low,Start,-26523.979999999992,Low Popularity,19.459999999999994
1403340,56,10,2290,286.15,287.15,1363,Rice Bowl,Indian,590,56,TYPE_B,6.3,0%,390022.44999999995,Low,Low,End,-1363.0,Low Popularity,1.0
1325115,91,89,2490,191.09,329.83,1363,Salad,Italian,703,56,TYPE_A,4.8,42%,260455.67,Low,Low,End,-189102.61999999997,Low Popularity,138.73999999999998
1273619,72,59,1885,145.53,144.53,1363,Beverages,Thai,456,56,TYPE_A,4.2,-1%,198357.39,Low,Low,End,1363.0,Low Popularity,-1.0
1239371,39,13,1109,282.3,281.3,1363,Rice Bowl,Indian,590,56,TYPE_B,6.7,0%,384774.9,Low,Low,End,1363.0,Low Popularity,-1.0
1105150,66,10,2290,285.24,285.24,1363,Rice Bowl,Indian,590,56,TYPE_B,6.3,0%,388782.12,Low,Low,End,0.0,Low Popularity,0.0
1270285,114,104,1993,149.38,144.59,1363,Beverages,Thai,647,56,TYPE_A,4.5,-3%,203604.94,Low,Low,End,6528.7699999999895,Low Popularity,-4.789999999999992
1017589,71,24,2290,262.93,304.64,1363,Rice Bowl,Indian,614,85,TYPE_B,3.6,14%,358373.59,Low,Low,End,-56850.729999999974,Low Popularity,41.70999999999998
1356691,40,11,1885,143.62,143.62,1363,Beverages,Thai,679,56,TYPE_A,3.7,0%,195754.06,Low,Low,End,0.0,Low Popularity,0.0
1347994,11,10,1062,163.02,181.39,1363,Beverages,Italian,590,56,TYPE_B,6.3,10%,222196.26,Low,Low,Start,-25038.30999999997,Low Popularity,18.369999999999976
1028506,124,137,1993,148.44,149.41,1363,Beverages,Thai,590,56,TYPE_A,4.4,1%,202323.72,Low,Low,End,-1322.1099999999985,Low Popularity,0.9699999999999989
1118547,53,89,1993,120.28,140.65,1363,Beverages,Thai,703,56,TYPE_A,4.8,14%,163941.64,Low,Low,End,-27764.310000000005,Low Popularity,20.370000000000005
1021090,126,59,2707,192.09,235.77,1363,Beverages,Italian,456,56,TYPE_A,4.2,19%,261818.67,Low,Low,End,-59535.84000000001,Low Popularity,43.68000000000001
1442212,29,108,2707,192.06,226.04,1363,Beverages,Italian,579,56,TYPE_B,4.4,15%,261777.78,Low,Low,Mid,-46314.73999999998,Low Popularity,33.97999999999999
1101434,128,42,2826,251.23,327.92,1363,Sandwich,Italian,561,77,TYPE_B,3.9,23%,342426.49,Low,Low,End,-104528.47000000003,Low Popularity,76.69000000000003
1317308,39,30,1885,138.71,154.26,1363,Beverages,Thai,604,56,TYPE_A,3.5,10%,189061.73,Low,Low,End,-21194.649999999976,Low Popularity,15.549999999999983
1133941,1,177,1971,260.99,292.03,1363,Sandwich,Italian,683,56,TYPE_A,3.4,11%,355729.37,Low,Low,Start,-42307.51999999995,Low Popularity,31.039999999999964
1266385,126,52,2290,282.33,280.33,1363,Rice Bowl,Indian,685,56,TYPE_B,5.6,-1%,384815.79,Low,Low,End,2726.0,Low Popularity,-2.0
1357987,46,43,1993,141.62,142.62,1363,Beverages,Thai,590,56,TYPE_A,5.1,1%,193028.06,Low,Low,End,-1363.0,Low Popularity,1.0
1220689,72,51,1885,145.53,145.5,1363,Beverages,Thai,638,56,TYPE_A,7.0,0%,198357.39,Low,Low,End,40.89000000000155,Low Popularity,-0.030000000000001137
1182490,101,72,1885,149.41,148.47,1363,Beverages,Thai,638,56,TYPE_C,3.9,-1%,203645.83,Low,Low,End,1281.2199999999968,Low Popularity,-0.9399999999999977
1422368,116,174,2664,241.56,303.64,1363,Salad,Italian,700,56,TYPE_A,7.0,20%,329246.28,Low,Low,End,-84615.03999999998,Low Popularity,62.079999999999984
1188858,138,108,1885,154.26,145.56,1363,Beverages,Thai,579,56,TYPE_B,4.4,-6%,210256.37999999998,Low,Low,End,11858.099999999984,Low Popularity,-8.699999999999989
1039177,6,67,1993,145.53,144.53,1363,Beverages,Thai,638,56,TYPE_B,7.0,-1%,198357.39,Low,Low,Start,1363.0,Low Popularity,-1.0
1404748,49,11,2322,286.15,465.66,1363,Beverages,Continental,679,56,TYPE_A,3.7,39%,390022.44999999995,Low,Low,End,-244672.13000000006,Low Popularity,179.51000000000005
1484869,36,43,2490,253.2,254.2,1363,Salad,Italian,590,56,TYPE_A,5.1,0%,345111.6,Low,Low,End,-1363.0,Low Popularity,1.0
1469383,142,24,1962,469.48,641.23,1363,Pizza,Continental,614,85,TYPE_B,3.6,27%,639901.24,Low,High,End,-234095.25,Low Popularity,171.75
1204586,96,65,2290,263.87,263.87,1363,Rice Bowl,Indian,602,34,TYPE_A,4.8,0%,359654.81,Low,Low,End,0.0,Low Popularity,0.0
1268717,98,161,1109,226.04,278.39,1363,Rice Bowl,Indian,658,34,TYPE_B,3.9,19%,308092.51999999996,Low,Low,End,-71353.04999999999,Low Popularity,52.349999999999994
1436003,89,75,2290,265.78,267.78,1363,Rice Bowl,Indian,651,77,TYPE_B,4.7,1%,362258.13999999996,Low,Low,End,-2726.0,Low Popularity,2.0
1383361,25,83,1727,246.41,425.83,1351,Rice Bowl,Indian,659,77,TYPE_A,5.3,42%,332899.91,Low,Low,Mid,-242396.41999999998,Low Popularity,179.42
1378455,95,108,2290,244.47,299.76,1351,Rice Bowl,Indian,579,56,TYPE_B,4.4,18%,330278.97,Low,Low,End,-74696.79,Low Popularity,55.28999999999999
1102790,90,126,2290,192.06,291.97,1351,Rice Bowl,Indian,577,56,TYPE_A,2.7,34%,259473.06,Low,Low,End,-134978.41000000003,Low Popularity,99.91000000000003
1167976,46,126,1971,244.5,309.43,1351,Sandwich,Italian,577,56,TYPE_A,2.7,21%,330319.5,Low,Low,End,-87720.43000000001,Low Popularity,64.93
1233286,75,81,2826,244.5,279.36,1351,Sandwich,Italian,526,34,TYPE_A,4.0,12%,330319.5,Low,Low,End,-47095.860000000015,Low Popularity,34.860000000000014
1379086,44,24,2290,264.87,263.87,1351,Rice Bowl,Indian,614,85,TYPE_B,3.6,0%,357839.37,Low,Low,End,1351.0,Low Popularity,-1.0
1128491,79,51,1885,146.53,145.53,1351,Beverages,Thai,638,56,TYPE_A,7.0,-1%,197962.03,Low,Low,End,1351.0,Low Popularity,-1.0
1214953,121,59,1885,149.41,148.41,1351,Beverages,Thai,456,56,TYPE_A,4.2,-1%,201852.91,Low,Low,End,1351.0,Low Popularity,-1.0
1307836,47,43,2826,247.35,319.13,1351,Sandwich,Italian,590,56,TYPE_A,5.1,22%,334169.85,Low,Low,End,-96974.78,Low Popularity,71.78
1242971,29,27,2707,195.0,230.86,1351,Beverages,Italian,713,85,TYPE_A,4.5,16%,263445.0,Low,Low,Mid,-48446.860000000015,Low Popularity,35.860000000000014
1362806,105,10,2664,302.64,304.64,1351,Salad,Italian,590,56,TYPE_B,6.3,1%,408866.63999999996,Low,Low,End,-2702.0,Low Popularity,2.0
1229165,6,41,2290,162.99,310.43,1351,Rice Bowl,Indian,590,56,TYPE_C,1.9,47%,220199.49000000002,Low,Low,Start,-199191.44,Low Popularity,147.44
1416633,31,75,2290,269.72,311.43,1351,Rice Bowl,Indian,651,77,TYPE_B,4.7,13%,364391.72000000003,Low,Low,Mid,-56350.20999999997,Low Popularity,41.70999999999998
1370478,22,157,1754,239.65,252.26,1351,Sandwich,Italian,609,93,TYPE_A,4.1,5%,323767.15,Low,Low,Mid,-17036.10999999998,Low Popularity,12.609999999999985
1125764,53,23,2322,291.06,468.51,1351,Beverages,Continental,698,23,TYPE_A,3.4,38%,393222.06,Low,Low,End,-239734.94999999998,Low Popularity,177.45
1379865,45,89,1109,264.81,266.81,1351,Rice Bowl,Indian,703,56,TYPE_A,4.8,1%,357758.31,Low,Low,End,-2702.0,Low Popularity,2.0
1119911,50,94,1885,95.06,96.06,1351,Beverages,Thai,632,34,TYPE_C,3.6,1%,128426.06,Low,Low,End,-1351.0,Low Popularity,1.0
1273780,124,23,2707,192.12,234.8,1351,Beverages,Italian,698,23,TYPE_A,3.4,18%,259554.12,Low,Low,End,-57660.68000000001,Low Popularity,42.68000000000001
1351502,63,89,2826,270.69,348.23,1351,Sandwich,Italian,703,56,TYPE_A,4.8,22%,365702.19,Low,Low,End,-104756.54000000002,Low Popularity,77.54000000000002
1172334,120,146,1109,271.6,308.52,1351,Rice Bowl,Indian,526,34,TYPE_B,5.0,12%,366931.60000000003,Low,Low,End,-49878.91999999995,Low Popularity,36.91999999999996
1275587,83,27,2707,194.06,229.89,1351,Beverages,Italian,713,85,TYPE_A,4.5,16%,262175.06,Low,Low,End,-48406.32999999998,Low Popularity,35.829999999999984
1172390,76,65,2490,146.47,244.5,1351,Salad,Italian,602,34,TYPE_A,4.8,40%,197880.97,Low,Low,End,-132438.53,Low Popularity,98.03
1454590,57,43,2707,229.92,228.92,1351,Beverages,Italian,590,56,TYPE_A,5.1,0%,310621.92,Low,Low,End,1351.0,Low Popularity,-1.0
1022865,50,36,1885,123.25,142.62,1351,Beverages,Thai,517,56,TYPE_B,4.4,14%,166510.75,Low,Low,End,-26168.870000000006,Low Popularity,19.370000000000005
1029705,145,59,1885,158.17,156.17,1351,Beverages,Thai,456,56,TYPE_A,4.2,-1%,213687.66999999998,Low,Low,End,2702.0,Low Popularity,-2.0
1145315,46,50,1993,95.06,114.49,1351,Beverages,Thai,556,77,TYPE_A,4.8,17%,128426.06,Low,Low,End,-26249.92999999999,Low Popularity,19.429999999999993
1463633,70,104,1993,142.62,144.59,1351,Beverages,Thai,647,56,TYPE_A,4.5,1%,192679.62,Low,Low,End,-2661.4699999999984,Low Popularity,1.9699999999999989
1016130,128,58,2826,229.89,325.92,1351,Sandwich,Italian,695,77,TYPE_C,3.8,29%,310581.38999999996,Low,Low,End,-129736.53000000004,Low Popularity,96.03000000000003
1302812,125,104,2490,196.97,266.78,1351,Salad,Italian,647,56,TYPE_A,4.5,26%,266106.47,Low,Low,End,-94313.30999999997,Low Popularity,69.80999999999997
1335436,103,24,1993,148.41,151.38,1351,Beverages,Thai,614,85,TYPE_B,3.6,2%,200501.91,Low,Low,End,-4012.4699999999984,Low Popularity,2.969999999999999
1413235,93,110,1971,193.03,305.55,1351,Sandwich,Italian,485,77,TYPE_A,3.8,37%,260783.53,Low,Low,End,-152014.52000000002,Low Popularity,112.52000000000001
1309008,22,10,1885,143.56,145.56,1351,Beverages,Thai,590,56,TYPE_B,6.3,1%,193949.56,Low,Low,Mid,-2702.0,Low Popularity,2.0
1128288,53,51,2490,195.0,254.2,1351,Salad,Italian,638,56,TYPE_A,7.0,23%,263445.0,Low,Low,End,-79979.19999999998,Low Popularity,59.19999999999999
1223213,36,30,1993,146.53,151.35,1351,Beverages,Thai,604,56,TYPE_A,3.5,3%,197962.03,Low,Low,End,-6511.819999999991,Low Popularity,4.819999999999993
1331075,79,10,1727,379.33,437.5,1351,Rice Bowl,Indian,590,56,TYPE_B,6.3,13%,512474.82999999996,Low,High,End,-78587.67000000003,Low Popularity,58.170000000000016
1029907,69,65,1993,95.06,120.31,1351,Beverages,Thai,602,34,TYPE_A,4.8,21%,128426.06,Low,Low,End,-34112.75,Low Popularity,25.25
1235698,55,104,1109,262.87,300.7,1351,Rice Bowl,Indian,647,56,TYPE_A,4.5,13%,355137.37,Low,Low,End,-51108.32999999998,Low Popularity,37.829999999999984
1152034,103,36,1885,150.41,148.41,1351,Beverages,Thai,517,56,TYPE_B,4.4,-1%,203203.91,Low,Low,End,2702.0,Low Popularity,-2.0
1414471,5,153,1727,242.56,447.23,1351,Rice Bowl,Indian,590,56,TYPE_A,3.9,46%,327698.56,Low,Low,Start,-276509.17000000004,Low Popularity,204.67000000000002
1238290,18,146,2290,261.9,309.43,1351,Rice Bowl,Indian,526,34,TYPE_B,5.0,15%,353826.89999999997,Low,Low,Mid,-64213.03000000004,Low Popularity,47.53000000000003
1344982,43,13,2826,319.13,320.13,1351,Sandwich,Italian,590,56,TYPE_B,6.7,0%,431144.63,Low,High,End,-1351.0,Low Popularity,1.0
1410642,140,52,2290,285.24,284.24,1351,Rice Bowl,Indian,685,56,TYPE_B,5.6,0%,385359.24,Low,Low,End,1351.0,Low Popularity,-1.0
1075791,69,43,1311,164.96,162.96,1351,Extras,Thai,590,56,TYPE_A,5.1,-1%,222860.96000000002,Low,Low,End,2702.0,Low Popularity,-2.0
1180778,68,52,1885,144.56,142.59,1351,Beverages,Thai,685,56,TYPE_B,5.6,-1%,195300.56,Low,Low,End,2661.4699999999984,Low Popularity,-1.9699999999999989
1408298,92,67,2707,189.18,226.01,1351,Beverages,Italian,638,56,TYPE_B,7.0,16%,255582.18000000002,Low,Low,End,-49757.32999999998,Low Popularity,36.829999999999984
1336276,112,11,2826,247.35,319.13,1351,Sandwich,Italian,679,56,TYPE_A,3.7,22%,334169.85,Low,Low,End,-96974.78,Low Popularity,71.78
1412585,18,146,1109,231.83,300.76,1351,Rice Bowl,Indian,526,34,TYPE_B,5.0,23%,313202.33,Low,Low,Mid,-93124.42999999996,Low Popularity,68.92999999999998
1465524,28,67,1993,122.28,162.02,1351,Beverages,Thai,638,56,TYPE_B,7.0,25%,165200.28,Low,Low,Mid,-53688.74000000001,Low Popularity,39.74000000000001
1024691,5,10,2707,190.12,191.12,1351,Beverages,Italian,590,56,TYPE_B,6.3,1%,256852.12,Low,Low,Start,-1351.0,Low Popularity,1.0
1427580,126,86,1754,320.16,318.16,1351,Sandwich,Italian,699,85,TYPE_C,4.0,-1%,432536.16000000003,Low,High,End,2702.0,Low Popularity,-2.0
1365121,98,186,1109,231.89,299.73,1351,Rice Bowl,Indian,649,34,TYPE_A,3.4,23%,313283.38999999996,Low,Low,End,-91651.84000000004,Low Popularity,67.84000000000003
1212087,75,13,1962,486.97,678.03,1351,Pizza,Continental,590,56,TYPE_B,6.7,28%,657896.4700000001,Low,High,End,-258122.05999999994,Low Popularity,191.05999999999995
1472299,129,24,1885,152.35,151.35,1351,Beverages,Thai,614,85,TYPE_B,3.6,-1%,205824.85,Low,Low,End,1351.0,Low Popularity,-1.0
1383023,105,43,2707,193.09,193.09,1351,Beverages,Italian,590,56,TYPE_A,5.1,0%,260864.59,Low,Low,End,0.0,Low Popularity,0.0
1412590,13,146,1109,294.88,296.88,1351,Rice Bowl,Indian,526,34,TYPE_B,5.0,1%,398382.88,Low,Low,Start,-2702.0,Low Popularity,2.0
1430263,99,67,2539,149.38,145.53,1351,Beverages,Thai,638,56,TYPE_B,7.0,-3%,201812.38,Low,Low,End,5201.349999999992,Low Popularity,-3.8499999999999943
1452608,102,174,2707,189.15,189.15,1351,Beverages,Italian,700,56,TYPE_A,7.0,0%,255541.65,Low,Low,End,0.0,Low Popularity,0.0
1245699,136,43,1993,149.38,150.38,1351,Beverages,Thai,590,56,TYPE_A,5.1,1%,201812.38,Low,Low,End,-1351.0,Low Popularity,1.0
1279687,71,14,1971,191.09,291.03,1351,Sandwich,Italian,654,56,TYPE_C,2.7,34%,258162.59,Low,Low,End,-135018.93999999994,Low Popularity,99.93999999999997
1295681,42,14,2490,202.76,252.26,1351,Salad,Italian,654,56,TYPE_C,2.7,20%,273928.76,Low,Low,End,-66874.5,Low Popularity,49.5
1481638,60,153,1971,242.5,290.03,1351,Sandwich,Italian,590,56,TYPE_A,3.9,16%,327617.5,Low,Low,End,-64213.02999999996,Low Popularity,47.52999999999997
1139763,50,13,1109,294.94,292.94,1351,Rice Bowl,Indian,590,56,TYPE_B,6.7,-1%,398463.94,Low,Low,End,2702.0,Low Popularity,-2.0
1496491,92,59,1885,144.56,145.56,1351,Beverages,Thai,456,56,TYPE_A,4.2,1%,195300.56,Low,Low,End,-1351.0,Low Popularity,1.0
1434355,11,109,1993,144.59,143.62,1351,Beverages,Thai,599,56,TYPE_A,3.6,-1%,195341.09,Low,Low,Start,1310.4699999999984,Low Popularity,-0.9699999999999989
1384521,48,24,1993,121.25,143.59,1351,Beverages,Thai,614,85,TYPE_B,3.6,16%,163808.75,Low,Low,End,-30181.340000000004,Low Popularity,22.340000000000003
1258168,29,13,1109,310.43,309.43,1351,Rice Bowl,Indian,590,56,TYPE_B,6.7,0%,419390.93,Low,High,Mid,1351.0,Low Popularity,-1.0
1058750,42,43,1993,142.62,142.62,1351,Beverages,Thai,590,56,TYPE_A,5.1,0%,192679.62,Low,Low,End,0.0,Low Popularity,0.0
1262580,114,52,1062,161.05,184.33,1351,Beverages,Italian,685,56,TYPE_B,5.6,13%,217578.55000000002,Low,Low,End,-31451.280000000002,Low Popularity,23.28
1334904,109,24,2290,291.03,291.03,1351,Rice Bowl,Indian,614,85,TYPE_B,3.6,0%,393181.52999999997,Low,Low,End,0.0,Low Popularity,0.0
1131268,91,52,2490,195.03,330.83,1351,Salad,Italian,685,56,TYPE_B,5.6,41%,263485.53,Low,Low,End,-183465.8,Low Popularity,135.79999999999998
1009563,83,86,2290,303.64,302.64,1351,Rice Bowl,Indian,699,85,TYPE_C,4.0,0%,410217.63999999996,Low,Low,End,1351.0,Low Popularity,-1.0
1340187,78,20,1727,243.53,447.23,1351,Rice Bowl,Indian,522,56,TYPE_A,4.0,46%,329009.03,Low,Low,End,-275198.7,Low Popularity,203.70000000000002
1189599,1,43,2707,193.06,194.06,1351,Beverages,Italian,590,56,TYPE_A,5.1,1%,260824.06,Low,Low,Start,-1351.0,Low Popularity,1.0
1215339,43,30,1885,144.56,154.26,1351,Beverages,Thai,604,56,TYPE_A,3.5,6%,195300.56,Low,Low,End,-13104.699999999984,Low Popularity,9.699999999999989
1462631,111,10,1885,148.47,146.47,1351,Beverages,Thai,590,56,TYPE_B,6.3,-1%,200582.97,Low,Low,End,2702.0,Low Popularity,-2.0
1190469,10,13,2707,227.04,226.04,1351,Beverages,Italian,590,56,TYPE_B,6.7,0%,306731.04,Low,Low,Start,1351.0,Low Popularity,-1.0
1054050,105,67,2290,304.64,304.64,1351,Rice Bowl,Indian,638,56,TYPE_B,7.0,0%,411568.63999999996,Low,Low,End,0.0,Low Popularity,0.0
1194373,79,88,1754,196.0,292.03,1350,Sandwich,Italian,526,34,TYPE_A,4.1,33%,264600.0,Low,Low,End,-129640.49999999996,Low Popularity,96.02999999999997
1475162,100,67,2539,147.44,146.53,1350,Beverages,Thai,638,56,TYPE_B,7.0,-1%,199044.0,Low,Low,End,1228.4999999999955,Low Popularity,-0.9099999999999966
1461339,63,13,2581,435.59,679.03,1350,Pizza,Continental,590,56,TYPE_B,6.7,36%,588046.5,Low,High,End,-328644.0,Low Popularity,243.44
1136307,15,10,2290,297.82,296.82,1350,Rice Bowl,Indian,590,56,TYPE_B,6.3,0%,402057.0,Low,Low,Start,1350.0,Low Popularity,-1.0
1023380,82,137,1993,144.59,144.53,1350,Beverages,Thai,590,56,TYPE_A,4.4,0%,195196.5,Low,Low,End,81.00000000000307,Low Popularity,-0.060000000000002274
1395025,123,66,2290,244.5,244.5,1350,Rice Bowl,Indian,648,34,TYPE_A,4.1,0%,330075.0,Low,Low,End,0.0,Low Popularity,0.0
1074475,38,52,1885,142.62,141.62,1350,Beverages,Thai,685,56,TYPE_B,5.6,-1%,192537.0,Low,Low,End,1350.0,Low Popularity,-1.0
1171904,21,27,1993,120.28,135.83,1350,Beverages,Thai,713,85,TYPE_A,4.5,11%,162378.0,Low,Low,Mid,-20992.500000000015,Low Popularity,15.550000000000011
1487703,64,137,1993,143.62,142.62,1350,Beverages,Thai,590,56,TYPE_A,4.4,-1%,193887.0,Low,Low,End,1350.0,Low Popularity,-1.0
1141331,38,42,2290,172.69,299.76,1350,Rice Bowl,Indian,561,77,TYPE_B,3.9,42%,233131.5,Low,Low,End,-171544.5,Low Popularity,127.07
1428175,2,24,1993,135.83,134.83,1350,Beverages,Thai,614,85,TYPE_B,3.6,-1%,183370.50000000003,Low,Low,Start,1350.0,Low Popularity,-1.0
1080892,101,52,2539,148.44,142.59,1350,Beverages,Thai,685,56,TYPE_B,5.6,-4%,200394.0,Low,Low,End,7897.499999999993,Low Popularity,-5.849999999999994
1317861,79,52,2826,204.7,304.64,1350,Sandwich,Italian,685,56,TYPE_B,5.6,33%,276345.0,Low,Low,End,-134919.0,Low Popularity,99.94
1473114,52,110,2322,288.12,316.22,1350,Beverages,Continental,485,77,TYPE_A,3.8,9%,388962.0,Low,Low,End,-37935.00000000003,Low Popularity,28.100000000000023
1331439,7,108,1885,145.53,144.53,1350,Beverages,Thai,579,56,TYPE_B,4.4,-1%,196465.5,Low,Low,Start,1350.0,Low Popularity,-1.0
1268963,49,10,2290,282.33,280.33,1350,Rice Bowl,Indian,590,56,TYPE_B,6.3,-1%,381145.5,Low,Low,End,2700.0,Low Popularity,-2.0
1180365,29,146,2290,310.43,310.43,1350,Rice Bowl,Indian,526,34,TYPE_B,5.0,0%,419080.5,Low,High,Mid,0.0,Low Popularity,0.0
1247095,79,51,2826,201.82,319.13,1350,Sandwich,Italian,638,56,TYPE_A,7.0,37%,272457.0,Low,Low,End,-158368.5,Low Popularity,117.31
1040931,24,137,2707,194.06,227.98,1350,Beverages,Italian,590,56,TYPE_A,4.4,15%,261981.0,Low,Low,Mid,-45791.999999999985,Low Popularity,33.91999999999999
1130563,69,109,2826,247.41,320.13,1350,Sandwich,Italian,599,56,TYPE_A,3.6,23%,334003.5,Low,Low,End,-98172.0,Low Popularity,72.72
1175739,46,67,1993,143.59,143.59,1350,Beverages,Thai,638,56,TYPE_B,7.0,0%,193846.5,Low,Low,End,0.0,Low Popularity,0.0
1153592,17,67,1993,121.31,144.53,1350,Beverages,Thai,638,56,TYPE_B,7.0,16%,163768.5,Low,Low,Start,-31347.0,Low Popularity,23.22
1053178,57,59,1885,144.53,146.53,1350,Beverages,Thai,456,56,TYPE_A,4.2,1%,195115.5,Low,Low,End,-2700.0,Low Popularity,2.0
1290850,129,83,1754,260.99,310.46,1350,Sandwich,Italian,659,77,TYPE_A,5.3,16%,352336.5,Low,Low,End,-66784.49999999996,Low Popularity,49.46999999999997
1120713,101,10,2664,310.46,308.46,1350,Salad,Italian,590,56,TYPE_B,6.3,-1%,419121.0,Low,High,End,2700.0,Low Popularity,-2.0
1340284,128,104,1885,150.41,150.38,1350,Beverages,Thai,647,56,TYPE_A,4.5,0%,203053.5,Low,Low,End,40.500000000001535,Low Popularity,-0.030000000000001137
1221779,48,14,2490,192.06,254.2,1350,Salad,Italian,654,56,TYPE_C,2.7,24%,259281.0,Low,Low,End,-83888.99999999999,Low Popularity,62.139999999999986
1061648,129,174,2290,289.06,291.06,1350,Rice Bowl,Indian,700,56,TYPE_A,7.0,1%,390231.0,Low,Low,End,-2700.0,Low Popularity,2.0
1079156,8,10,1885,142.59,143.59,1350,Beverages,Thai,590,56,TYPE_B,6.3,1%,192496.5,Low,Low,Start,-1350.0,Low Popularity,1.0
1305026,53,11,2490,196.0,253.2,1350,Salad,Italian,679,56,TYPE_A,3.7,23%,264600.0,Low,Low,End,-77219.99999999999,Low Popularity,57.19999999999999
1347181,1,10,2707,196.0,196.0,1350,Beverages,Italian,590,56,TYPE_B,6.3,0%,264600.0,Low,Low,Start,0.0,Low Popularity,0.0
1299506,33,137,1885,146.53,163.96,1350,Beverages,Thai,590,56,TYPE_A,4.4,11%,197815.5,Low,Low,Mid,-23530.50000000001,Low Popularity,17.430000000000007
1335141,14,146,2290,303.61,304.61,1350,Rice Bowl,Indian,526,34,TYPE_B,5.0,0%,409873.5,Low,Low,Start,-1350.0,Low Popularity,1.0
1333149,20,52,1109,204.7,311.43,1350,Rice Bowl,Indian,685,56,TYPE_B,5.6,34%,276345.0,Low,Low,Mid,-144085.50000000003,Low Popularity,106.73000000000002
1211127,2,43,2707,193.09,193.09,1350,Beverages,Italian,590,56,TYPE_A,5.1,0%,260671.5,Low,Low,Start,0.0,Low Popularity,0.0
1253496,79,81,1754,197.94,290.03,1350,Sandwich,Italian,526,34,TYPE_A,4.0,32%,267219.0,Low,Low,End,-124321.49999999997,Low Popularity,92.08999999999997
1259121,18,29,2826,193.03,279.36,1350,Sandwich,Italian,526,34,TYPE_C,4.0,31%,260590.5,Low,Low,Mid,-116545.50000000001,Low Popularity,86.33000000000001
1464922,18,157,1885,94.15,96.09,1350,Beverages,Thai,609,93,TYPE_A,4.1,2%,127102.50000000001,Low,Low,Mid,-2618.999999999997,Low Popularity,1.9399999999999977
1436970,14,13,1885,145.53,146.53,1350,Beverages,Thai,590,56,TYPE_B,6.7,1%,196465.5,Low,Low,Start,-1350.0,Low Popularity,1.0
1281738,14,27,1885,146.5,136.83,1350,Beverages,Thai,713,85,TYPE_A,4.5,-7%,197775.0,Low,Low,Start,13054.499999999984,Low Popularity,-9.669999999999987
1075992,138,11,1885,154.26,153.26,1350,Beverages,Thai,679,56,TYPE_A,3.7,-1%,208251.0,Low,Low,End,1350.0,Low Popularity,-1.0
1172040,109,51,2290,291.03,291.03,1350,Rice Bowl,Indian,638,56,TYPE_A,7.0,0%,392890.49999999994,Low,Low,End,0.0,Low Popularity,0.0
1442757,15,43,1993,145.5,147.5,1350,Beverages,Thai,590,56,TYPE_A,5.1,1%,196425.0,Low,Low,Start,-2700.0,Low Popularity,2.0
1350017,34,43,2290,298.82,296.82,1350,Rice Bowl,Indian,590,56,TYPE_A,5.1,-1%,403407.0,Low,Low,Mid,2700.0,Low Popularity,-2.0
1496211,8,132,1885,146.5,134.86,1350,Beverages,Thai,522,56,TYPE_A,3.9,-9%,197775.0,Low,Low,Start,15713.999999999982,Low Popularity,-11.639999999999986
1321602,47,94,1885,97.06,93.18,1350,Beverages,Thai,632,34,TYPE_C,3.6,-4%,131031.0,Low,Low,End,5237.999999999994,Low Popularity,-3.8799999999999955
1321684,35,43,2490,252.2,254.2,1350,Salad,Italian,590,56,TYPE_A,5.1,1%,340470.0,Low,Low,Mid,-2700.0,Low Popularity,2.0
1278208,82,67,2707,219.22,221.22,1350,Beverages,Italian,638,56,TYPE_B,7.0,1%,295947.0,Low,Low,End,-2700.0,Low Popularity,2.0
1261037,18,80,2826,223.1,320.13,1350,Sandwich,Italian,604,56,TYPE_C,5.1,30%,301185.0,Low,Low,Mid,-130990.5,Low Popularity,97.03
1268105,46,13,1971,245.47,311.4,1350,Sandwich,Italian,590,56,TYPE_B,6.7,21%,331384.5,Low,Low,End,-89005.49999999997,Low Popularity,65.92999999999998
1199743,70,10,2539,143.62,143.59,1350,Beverages,Thai,590,56,TYPE_B,6.3,0%,193887.0,Low,Low,End,40.500000000001535,Low Popularity,-0.030000000000001137
1037518,60,146,1971,244.47,289.06,1350,Sandwich,Italian,526,34,TYPE_B,5.0,15%,330034.5,Low,Low,End,-60196.50000000001,Low Popularity,44.59
1123433,133,43,1109,310.43,311.43,1350,Rice Bowl,Indian,590,56,TYPE_A,5.1,0%,419080.5,Low,High,End,-1350.0,Low Popularity,1.0
1341983,116,32,1971,260.93,291.06,1350,Sandwich,Italian,526,34,TYPE_A,3.8,10%,352255.5,Low,Low,End,-40675.49999999999,Low Popularity,30.129999999999995
1390373,70,24,1754,189.15,287.18,1350,Sandwich,Italian,614,85,TYPE_B,3.6,34%,255352.5,Low,Low,End,-132340.5,Low Popularity,98.03
1034311,66,65,2290,268.72,269.72,1350,Rice Bowl,Indian,602,34,TYPE_A,4.8,0%,362772.00000000006,Low,Low,End,-1350.0,Low Popularity,1.0
1383432,82,139,2664,258.99,309.43,1350,Salad,Italian,693,34,TYPE_C,2.8,16%,349636.5,Low,Low,End,-68094.0,Low Popularity,50.44
1030624,122,129,1971,192.06,321.07,1350,Sandwich,Italian,593,77,TYPE_A,3.9,40%,259281.0,Low,Low,End,-174163.5,Low Popularity,129.01
